Country Name,Country Code,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Croatia,HRV,0.652691769,0.703493717,0.687764981,0.641644859,0.657318059,0.693189535,0.647030994,0.619120481,0.59065266,0.471663947,0.430213632,0.434347669,0.439359615,0.45752584,0.475900352,0.527232827,0.51975241,0.470732948,0.298457162,0.108846981,0.254622427,0.491578573,0.516977875,0.471830569,0.450494713,0.425115597,0.386822818,0.325689138,0.25314882,0.211805086,-1.866573531,-2.443855137,0.537147004,1.114544311,-0.690119514,-1.371540059,-0.487835515,-0.061431194,-0.432031162,-0.986434859,-3.847670727,0.058871291,0.028469923,0.027904279,0.128732789,0.023523124,-0.02185266,-0.011879458,-0.105027517,-0.226821271,-0.345264228,-0.305655945,-0.278509063,-0.407343185,-0.824099164,-0.698383457,-1.200610165,-0.893486928,-0.554146739,-0.433210221,-4.25713872,-0.603521952,-0.063329885
Haiti,HTI,1.873958242,1.858626029,1.780715217,1.781330487,1.841671461,1.822197031,1.81589423,1.817251885,1.814102932,1.814556224,1.812452926,1.802505052,1.788786664,1.804055241,1.84950697,1.89012926,1.924644536,1.950121014,1.965500858,1.971842909,1.990462206,2.019113126,2.021975811,2.016842048,2.031646355,2.053185771,2.068650761,2.077270787,2.073210843,2.059521825,2.011648389,1.958114909,1.926429791,1.889898578,1.868924865,1.861046656,1.843494334,1.824329261,1.819920951,1.82614145,1.795963659,1.744825138,1.724900297,1.679416467,1.664485533,1.680161634,1.653990263,1.625856056,1.609813337,1.146888672,1.125747296,1.537468808,1.498986449,1.465967975,1.439893507,1.410821213,1.387530074,1.361131318,1.335138592,1.302919959,1.237298997,1.193341956,1.19922883
Hungary,HUN,0.453239644,0.322661285,0.260182926,0.31560145,0.277287713,0.302244758,0.372155583,0.383062187,0.417504517,0.379781402,0.286176099,0.298102515,0.322277028,0.446325662,0.588081809,0.550182989,0.464581043,0.344923733,0.180747382,0.065093729,0.006777772,-0.058952116,-0.150240753,-0.200097849,-0.181847163,-0.170579145,-0.167798788,-0.153272936,-1.088983893,-1.033117297,-0.005668183,-0.039136583,-0.114035594,-0.136883104,-0.139220004,-0.171771609,-0.201458936,-0.232679337,-0.28326061,-0.259764908,-0.229379183,-0.284751377,-0.286433268,-0.221439379,-0.198878843,-0.155716485,-0.154915158,-0.175097367,-0.154908814,-0.226013876,-0.283360436,-0.516437607,-0.275368757,-0.269378767,-0.237855002,-0.295110605,-0.265860932,-0.126786952,-0.04525571,-0.215067837,-0.413751024,-0.690781548,-0.552969965
IBRD only,IBD,1.138924108,1.794261532,2.369154349,2.31626685,2.287510676,2.360739968,2.294102468,2.3097745,2.350555863,2.346004605,2.338657233,2.241135031,2.181718637,2.10205663,1.995702971,1.93519513,1.868429715,1.834432689,1.827151059,1.82176412,1.849548467,1.901841551,1.876318165,1.836080002,1.833337327,1.859339431,1.879869198,1.854963652,1.794030719,1.746843202,1.679114906,1.574005439,1.505624329,1.469743341,1.433270974,1.400610197,1.375717637,1.336816818,1.277684688,1.218007677,1.182287592,1.139974796,1.113041287,1.100082527,1.078490246,1.036974224,0.992513036,1.00644011,1.013467633,0.997720631,1.026827726,1.071280723,1.086843476,1.066424437,1.022282171,0.975298891,0.942210148,0.871480132,0.802883607,0.708582428,0.57200099,0.361258061,0.502795506
IDA & IBRD total,IBT,1.372250742,1.921638795,2.401946277,2.364405332,2.346564999,2.408616614,2.357544724,2.375639314,2.408325397,2.393424973,2.352140788,2.27698636,2.262806093,2.204061152,2.111765943,2.054282733,2.004898675,1.998889435,2.00802893,1.995613122,2.014229298,2.075137887,2.05625504,2.013886493,2.015394433,2.033087644,2.046981686,2.019429026,1.968835316,1.924487871,1.86152571,1.787105868,1.746217148,1.707572841,1.669339358,1.642508667,1.611964421,1.57541578,1.530094417,1.490924787,1.468645595,1.442868428,1.416588076,1.395252241,1.375631723,1.348213397,1.31457833,1.316797424,1.326151738,1.331081394,1.353562186,1.36563622,1.353318332,1.330594901,1.299714718,1.277311102,1.265355732,1.221345142,1.179498711,1.120273784,1.021994999,0.862123771,0.971935897
IDA total,IDA,2.499582231,2.528899903,2.557159063,2.591839692,2.624822735,2.633464837,2.654703661,2.683061624,2.676982975,2.613252594,2.414484004,2.442627561,2.636711492,2.67233291,2.641616365,2.594520004,2.620007373,2.73471903,2.810239545,2.759277254,2.731020748,2.822957157,2.825774114,2.767273414,2.779801935,2.75589049,2.736113885,2.691992619,2.677853456,2.638823329,2.588652025,2.629036024,2.686994228,2.62684574,2.571517168,2.556708394,2.494740113,2.457246806,2.452766734,2.47711852,2.490694507,2.510134135,2.471859298,2.407793671,2.381920863,2.388826367,2.377170656,2.326912353,2.330706931,2.388278065,2.375672049,2.274324109,2.166261108,2.127992887,2.128439621,2.169687265,2.20901404,2.230367207,2.251231107,2.275228042,2.265065596,2.222816776,2.223231533
IDA blend,IDB,2.458164327,2.484058236,2.543515414,2.582339631,2.621011251,2.64730787,2.645332418,2.656379148,2.678878112,2.694154141,2.639675957,2.653223832,2.756819925,2.827200836,2.91049189,2.968816122,3.019643405,3.044274916,3.149962083,3.56816793,3.723636196,3.447273354,3.101200624,2.930951998,3.07596889,3.150059702,3.135314241,3.112693851,3.041926066,2.971347533,2.918907317,2.653836925,2.584075265,2.666070904,2.683526573,2.731724366,2.67422625,2.632737026,2.599723099,2.739138303,2.754164456,2.504789098,2.374179907,2.402563573,2.367595851,2.359728501,2.401367185,2.428139308,2.469573634,2.551174572,2.471052525,2.253954899,2.129293683,2.061781407,1.985308474,1.929098103,1.975027295,2.035818774,2.049935098,2.100809197,2.121766599,2.134495329,2.167956627
Indonesia,IDN,2.716751302,2.746173525,2.765022621,2.787446823,2.485010632,2.347947891,2.573414478,2.672379138,2.721077668,2.708565578,2.670593422,2.632624962,2.603511095,2.56185276,2.522157954,2.4896911,2.452934162,2.428834663,2.407666301,2.379329522,2.340666337,2.308442639,2.268717962,2.205696436,2.10887582,1.996668176,1.924259576,1.880610557,1.835429336,1.778290867,1.742177499,1.710135304,1.67182801,1.650685577,1.63416752,1.618816861,1.6030893,1.564932863,1.500042943,1.447088484,1.410098855,1.373519281,1.338043891,1.273226489,1.260748296,1.299308899,1.311847596,1.302170535,1.27153209,1.251517291,1.255738089,1.255941458,1.21281781,1.159506642,1.110854932,1.058942059,1.006439524,0.966206436,0.937689274,0.840389268,0.694717688,0.636555115,0.735139895
IDA only,IDX,2.517892572,2.548712298,2.563183437,2.596033654,2.626505154,2.627354741,2.658840784,2.694839589,2.676146752,2.577554109,2.315003216,2.349299342,2.583325968,2.603381146,2.521643921,2.426875372,2.440066111,2.59454893,2.655735356,2.389626511,2.272189361,2.53027458,2.695497957,2.689547942,2.638831558,2.567473662,2.544208247,2.488585168,2.500753801,2.476216089,2.426373999,2.616790968,2.737827195,2.607500933,2.516245578,2.470204984,2.405800871,2.370059689,2.379568475,2.346327078,2.358674427,2.512822785,2.520989956,2.410420532,2.389115171,2.403436826,2.365026416,2.276088498,2.260881323,2.306202521,2.327499441,2.28462616,2.184952363,2.161452117,2.200698776,2.290891707,2.32647538,2.327695084,2.351647389,2.361980198,2.336157562,2.266542072,2.250561146
Isle of Man,IMN,-0.763260404,0.508802119,0.944792304,0.944014789,0.923200809,1.311852105,1.97763378,2.253514194,2.222334448,2.192104012,2.028191139,1.735660611,1.56555589,1.453593132,1.292745154,1.246597163,1.317455863,1.335624955,1.337018443,1.336560928,0.833727026,0.148593037,-0.086652436,-0.151822676,-0.192433096,0.444827491,1.368506271,1.637074158,1.643187534,1.647121898,1.305605158,0.766724917,0.57156385,0.541593945,0.505094095,0.734830929,1.121760143,1.274928544,1.2682538,1.190189114,1.100300651,1.022270771,0.974724392,0.942439422,0.933640362,1.018531384,1.081038,1.099970011,1.113332544,1.095109389,0.620772843,-0.01422745,-0.230291765,-0.295168031,-0.3618152,-0.171213442,0.155660691,0.23303766,0.18842279,0.134540647,0.2578592,0.303350116,0.225729728
India,IND,2.304706381,2.311689163,2.3090789,2.301191796,2.235299586,2.151837768,2.128767359,2.168861631,2.203157234,2.210183277,2.217008176,2.227430962,2.251176307,2.258204381,2.238457277,2.209050614,2.208416587,2.212935178,2.223534061,2.261218853,2.275892992,2.260807779,2.258689246,2.262755052,2.248362401,2.235271247,2.21094603,2.184281791,2.169217481,2.141140539,2.101891054,2.074344245,2.047837361,2.02085602,1.991871229,1.951435501,1.919262595,1.887557865,1.849333251,1.822184002,1.808446421,1.776767874,1.724269032,1.67281087,1.604129169,1.52430796,1.46637175,1.422391509,1.39119493,1.377595812,1.361588085,1.33219205,1.297548835,1.240362184,1.18779532,1.185046229,1.155624491,1.087527722,1.025310772,0.955220858,0.797216094,0.680372581,0.805014301
Not classified,INX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,-0.148593694,0.411628632,0.583614784,0.486082927,0.374313833,0.398883656,0.471401693,0.450327334,0.584796988,0.835333131,1.169898876,1.48620228,1.603875761,1.656675285,1.645353656,1.509145575,1.35426325,1.418806793,1.332288816,1.150818338,1.171034967,0.94541547,0.708938993,0.619707471,0.160073466,0.045438028,0.010367602,-0.427686064,-0.396250752,0.084413021,0.574927781,0.682256778,0.499840487,0.394187639,0.512695055,0.791271347,1.002814735,1.043076836,1.127299556,1.333042666,1.59215149,1.685148857,1.628950962,1.828313818,2.178703014,2.696005644,2.890960005,2.038708011,1.015663276,0.544884384,0.436072439,0.423743803,0.526556159,0.731001377,0.944845307,1.128834064,1.088675561,1.238875453,1.367626954,1.029110503,0.953878184,1.850503784,2.602992591
"Iran, Islamic Rep.",IRN,2.743002051,2.787561108,2.85228627,2.921467384,2.955650282,2.923061961,2.851394044,2.799579154,2.818958769,2.874048016,2.855109567,2.8220729,2.849348233,2.906290155,2.96980816,2.951077653,3.013830583,3.152967567,3.310067065,3.475131432,4.952058247,4.878937476,3.532069537,3.570489632,3.526423254,3.42534491,3.274652798,3.05981324,2.899063131,3.927634041,3.862612129,2.353719571,0.643706109,0.3846952,1.339738969,1.313113199,1.42194972,1.557714174,1.584141878,1.645391949,1.710031912,0.973524734,0.927820931,1.615863946,1.610040011,1.54559661,1.453637082,1.371885026,1.360470266,1.404424281,1.277550034,1.277425408,1.456505903,1.897214219,2.261784926,1.835807917,1.428825527,1.307882209,1.099593263,0.835176148,0.722822505,0.710745643,0.700188903
Iraq,IRQ,2.454374713,2.999951068,3.338432533,3.328636659,3.355191309,3.36850451,3.386284726,3.417563961,3.441623994,3.469951431,3.441953188,3.411257637,3.413178063,3.355523664,3.276438478,3.232873163,3.285998012,3.327180124,3.179283349,3.120987456,2.986380721,2.806722273,2.969465257,3.126298069,2.421019314,2.47247281,2.747346209,2.318536306,2.644620268,1.229559824,1.05900596,2.977114554,4.831666848,4.817124004,3.402450561,3.24284506,3.145296328,3.185153319,3.273929669,3.336246694,3.184017345,3.211049289,3.051311163,2.87715846,2.969706065,0.718432209,-0.850221916,1.926462655,3.598793338,3.170933202,3.498580088,4.488463918,4.665418597,3.50227675,2.71497647,2.4594025,2.357692329,2.417560687,2.368388314,2.362111839,2.26888921,2.186916934,2.241050141
Iceland,ISL,1.948719743,1.853365244,1.77978836,1.777772399,1.732678311,1.693452457,1.613441336,1.36770413,0.929223669,0.524268808,0.808703279,1.463775579,1.509090126,1.352920811,1.27890789,0.992857359,0.744426487,0.780538211,0.978479646,1.058896411,1.140583261,1.336610409,1.32404443,1.06362548,0.787667614,0.732588891,1.095629101,1.566217581,1.238396064,0.777662199,1.15914942,1.256632077,1.016811928,0.866835947,0.542467998,0.539913017,0.819197091,1.070859043,1.209238786,1.369192833,1.329295255,0.892596377,0.69249762,0.877936158,1.582891978,2.34742243,2.530085489,1.859572171,0.341241979,-0.143903,0.305468368,0.532100735,0.9458859,1.112504755,1.041940387,1.388081496,2.345582676,2.678142769,2.198932258,1.623086251,1.63931664,2.513773433,2.99067032
Israel,ISR,3.302448041,4.824517533,3.681922745,3.95601647,3.493805136,2.542509837,4.317752921,2.090919722,2.605781239,3.315976347,3.14439276,2.541555492,4.046614977,2.975426108,2.283471582,2.232491116,2.239108379,2.108800589,2.568359473,2.400950403,1.991385694,1.878107037,1.819125877,1.306891786,1.763630078,1.547147598,1.615171246,1.65705755,1.696469257,3.094603009,6.017008783,3.455466899,2.658091779,2.589262849,2.668286957,2.616505943,2.498395043,2.28687869,2.546433887,2.642331913,2.357117299,2.014058394,1.805519759,1.767623642,1.762897661,1.767805874,1.776100869,1.776579106,2.390207338,1.82675241,1.848077862,1.846151321,1.866052895,1.919543799,1.981288976,1.960348962,1.938725674,1.926622865,1.90898264,1.763679392,1.681905517,1.966368848,2.062804191
Italy,ITA,0.668382874,0.67662299,0.729553242,0.8226237,0.842108617,0.777304407,0.723778173,0.631737253,0.566058509,0.528877032,0.466452872,0.567712499,0.678187648,0.654388936,0.597247219,0.498851058,0.424722057,0.35631295,0.289147208,0.205999752,0.12005432,0.07408186,0.036294637,0.022350913,0.028899939,0.005449282,0.01020512,0.048320597,0.075009005,0.083708573,0.069231189,0.067924433,0.061135853,0.020372074,0.001588562,0.028104408,0.05290695,0.028774016,0.016820844,0.045303631,0.056167601,0.148916429,0.444507313,0.647182705,0.491389108,0.300559689,0.504933687,0.662469253,0.45561345,0.307591222,0.171978291,0.26954124,1.159251117,0.917504096,-0.096376133,-0.169884073,-0.149861117,-0.19006364,-1.153028424,-0.487095092,-0.515599999,-0.326488181,-0.304633383
Jamaica,JAM,1.295992078,1.195348683,1.187097886,1.24310119,1.255489312,1.241618099,1.223654309,1.200695342,1.22881071,1.325300836,1.444634459,1.533974303,1.555274174,1.508114905,1.418534817,1.308957383,1.245776518,1.236071541,1.263419443,1.348711765,1.446307499,1.509282673,1.497008816,1.392677901,1.226276718,1.034797091,0.875908093,0.791298189,0.785085787,0.783359845,0.825875857,0.937065618,1.000818385,1.016345389,1.008909233,0.93299999,0.867169705,0.842367314,0.761829205,0.611850749,0.50404776,0.487837447,0.483356776,0.489064956,0.480782489,0.476920503,0.428910144,0.375125565,0.405906287,0.421348655,0.447915144,0.495752367,0.481191238,0.410748099,0.354975146,0.294793626,0.202492606,0.12309148,0.068899222,0.236519558,0.257040922,-0.011246541,-0.06485143
Jordan,JOR,5.049055323,4.683896531,4.599545212,5.064691194,6.033801913,7.000868803,7.624105514,7.674857238,7.04714122,6.017155779,4.944874854,4.099035817,3.607728507,3.347741471,3.180047298,3.053911902,3.051804982,3.12631455,3.27916313,3.620388223,3.968724629,4.231223792,4.407665176,4.477333918,4.5182658,4.557719004,4.577783245,4.61799414,4.75580915,4.996459234,5.200356878,5.324526407,5.260719644,4.846742607,4.121956251,3.319663843,2.675912988,2.312427403,2.172011205,2.106594083,2.09677759,2.150168065,2.260009348,2.494625425,2.606722574,6.757909009,6.343808711,2.432776564,2.20117695,2.199151314,2.545810456,1.422787817,6.481928642,11.79401566,9.219917888,4.835850135,2.485009342,2.365102658,2.257509754,2.127362818,1.989076856,1.226636566,0.45248876
Japan,JPN,0.896033677,0.929166208,1.013460226,1.040449628,1.076708459,0.913610314,1.034578744,1.126996845,1.188814867,1.151640472,2.194253507,1.400779181,1.407188741,1.329582019,1.272707553,1.07155981,0.968032726,0.910030976,0.846614503,0.788153476,0.728460836,0.693656149,0.695583303,0.648316737,0.625935964,0.532357366,0.482035497,0.416110342,0.399761165,0.331782885,0.392819832,0.371192387,0.324167599,0.279192364,0.234590173,0.226884732,0.238271218,0.27172961,0.182586374,0.167275578,0.240952588,0.232527187,0.213980949,0.033662258,0.009392097,0.063373589,0.114908848,0.048425395,-0.012494631,0.017960542,-0.185226486,-0.159710676,-0.144271883,-0.132694222,-0.106124994,-0.051137415,-0.081874296,-0.126880068,-0.140464978,-0.294194618,-0.459952416,-0.443851919,-0.487370782
Kazakhstan,KAZ,3.376300495,3.266953516,3.146702185,3.001309577,2.854826695,2.714999278,2.588734983,2.463660223,2.221966873,1.833431225,1.449119544,1.338276346,1.401393898,1.41690582,1.427002653,1.412814955,1.467860091,1.515170953,1.497814604,1.528015097,1.572872508,1.631281056,1.705906973,1.742255348,1.739030286,1.978403485,2.209258714,2.203647309,-1.108270225,0.604342663,0.632391826,-0.076714451,-0.356023623,-1.444425511,-2.062039818,-1.516321571,-1.577523754,-1.728416448,-0.955113482,-0.300201487,-0.170069526,0.004125545,0.336408914,0.694909484,0.888898043,1.057671309,1.143851233,1.872962096,1.982408057,1.413271477,1.431512449,1.408676887,1.439445356,1.472670873,1.461484685,1.42204614,1.360381269,1.314522985,1.28960849,1.298635325,2.296407589,2.28528529,1.341580393
Kenya,KEN,3.74797688,3.852856965,3.911480881,3.947485196,4.006256107,4.010961887,3.984425401,3.966987518,3.932207386,3.851966208,3.640469604,3.505083562,3.488745376,3.416893429,3.336334056,3.245634343,3.313304432,3.439280302,3.472990535,3.562472319,3.632683048,3.658744868,3.709288516,3.713984902,3.659504455,3.578587415,3.51480019,3.500989052,3.461436577,3.400831691,3.211652019,3.036790519,2.941842481,2.879988411,2.809366538,2.706473695,2.674428779,2.689160274,2.801269322,2.915446842,3.028826855,3.033609778,2.967443353,2.989515436,2.97658074,2.974711117,2.965824801,2.978845155,2.960691877,2.817524067,2.655435058,2.525956443,2.409931364,2.294178016,2.20032212,2.202145562,2.175708427,2.032734005,1.978456948,2.009700111,1.942761283,1.909510311,1.966741573
Kyrgyz Republic,KGZ,3.776249233,3.3777425,3.383440848,3.324812257,3.078015946,3.136852074,3.012208894,2.945413469,2.678215772,2.223945997,2.086264695,2.157026598,2.101967808,2.19837318,2.102497532,1.993721223,1.92262579,1.829019298,1.84403799,1.824471061,1.873206267,1.974517144,2.079679038,2.014330426,1.869355155,1.891626258,1.90236035,1.764962711,2.090178019,1.924484883,1.635307708,1.153816119,0.028786218,-0.035430369,0.998300396,1.480089704,1.458502175,1.534038154,1.486072263,1.191125924,0.948856614,0.917899317,1.048444924,1.210105425,1.127864459,1.075051294,0.953586964,0.950220145,1.207265644,1.192864429,1.216890729,1.665236559,1.984738667,2.006107899,2.059025966,2.037224422,1.933647156,1.99032207,2.08787614,1.897863823,2.898362886,2.931481417,1.788946307
Cambodia,KHM,2.194883374,2.168852871,2.133396654,2.127592283,2.127242527,2.061074453,1.999410451,1.95180853,1.91346805,0.430483164,-0.182038654,1.03940639,1.264033547,0.886959597,-2.71963852,-6.458685818,-4.324284377,-1.316599848,1.508644154,2.402430435,2.634990019,3.931862572,3.885388507,3.595414357,3.338575863,3.794021317,4.020260371,3.62214017,3.576810496,3.888891053,3.83702258,4.836681184,5.264627959,3.762942278,2.627508394,2.380732598,2.20186668,2.056361276,1.951251573,1.830648179,1.793814334,1.795929879,1.782576229,1.772331946,1.753175949,1.730269692,1.743255619,1.656639057,1.507891949,1.457229884,1.453873407,1.449284193,1.430499716,1.397775194,1.34979002,1.334085157,1.310482663,1.221445659,1.132442162,1.160057697,1.165135849,1.072167381,1.049965111
Kiribati,KIR,2.478945829,2.522044436,2.53683036,2.550880983,2.562299062,1.82443506,1.027262319,0.942984879,1.453953274,1.956796291,1.893617097,1.813137421,1.650564909,0.584118616,-0.457132378,-0.603382415,-0.69215943,-0.718842898,0.519960917,1.721606856,1.731263898,1.765335948,1.800234301,1.880187321,2.075108918,2.308695307,2.431167695,2.448825289,2.420250993,2.272580302,1.961364082,1.668506732,1.518558552,1.469682634,1.504866261,1.644459593,1.766229952,1.760052018,1.714717276,1.745494732,1.901293355,2.043464516,2.037541967,2.017640848,1.996074256,1.936029236,1.895336352,1.911071736,1.933743494,1.868357221,1.722202058,1.577537693,1.505392344,1.466543437,1.486483528,1.535613884,1.548120924,1.565423542,1.606512389,1.772654752,1.888540758,1.813156636,1.724708187
